benchmark,direction_id,sign,point_id,amplitude,z1_norm,root_linear_norm,operator_variation_norm,nonlinear_norm,linear_solve_norm,root_fraction,operator_fraction,nonlinear_fraction,linear_solve_fraction,decomposition_closure,linear_solve_relative_residual,z1_u_norm,root_u_norm,operator_u_norm,nonlinear_u_norm,residual_u_norm,z1_p_norm,root_p_norm,operator_p_norm,nonlinear_p_norm,residual_p_norm,z1_s_norm,root_s_norm,operator_s_norm,nonlinear_s_norm,residual_s_norm,condition_number,branch_preserving,branch_margin_gate_pass,finite,pass
N2,SVD_MIN,1,17,.7500000000000000E-05,3.90941875044280606E-11,3.76791522285260483E-19,7.81883720989677472E-11,3.90941849636739011E-11,6.11200697127172281E-21,1.85783822839099297E-17,8.00000008887745806E-01,1.99999991112254111E-01,4.88847424500239552E-21,1.88373421881439167E-21,3.93615702567576289E-15,3.59715174884500108E-13,4.57575141421704114E-21,7.19430335656583665E-13,3.59715165277928810E-13,6.45511539647896460E-13,2.57136684125607615E-14,3.11116937832706186E-22,5.14273355573931886E-14,2.57136674510171407E-14,7.50214659754834124E-10,3.90925240990089317E-11,3.76763608873375959E-19,7.81850452881363653E-11,3.90925215582356889E-11,1.29987330888890271E-09,1.40685018634575499E+04,1,1,1,1
N2,SVD_MIN,1,18,.5000000000000000E-05,1.73751367540049350E-11,2.63021173115876960E-19,3.47502722219181068E-11,1.73751357327193123E-11,2.16115864888807715E-21,4.58305416050127726E-17,8.00000006966087418E-01,1.99999993033912582E-01,3.09418920889155872E-21,1.11275373491274812E-21,1.88375354039013673E-15,1.59872891879482969E-13,3.15046135876292605E-21,3.19745774376507121E-13,1.59872885701800912E-13,4.30368535679805497E-13,1.14282597802965069E-14,2.14428726821980689E-22,2.28565188338656901E-14,1.14282592704884352E-14,5.00142834196935844E-10,1.73743974650545394E-11,2.63002216950352263E-19,3.47487936440494076E-11,1.73743964437826427E-11,8.66584369668606576E-10,1.40684542435082112E+04,1,1,1,1
N2,SVD_MIN,1,19,.3000000000000000E-05,6.25503253821222442E-12,1.56865830893771929E-19,1.25100646559368844E-11,6.25503227865046149E-12,5.56366449557262855E-21,1.25784633379888797E-16,8.00000002523048925E-01,1.99999997476950880E-01,1.58231427348817878E-19,1.58738882996614178E-21,6.07510516867748998E-15,5.75540906855432880E-14,1.90982125537605833E-21,1.15108177568640243E-13,5.75540888082839741E-14,2.58234334071425048E-13,4.11416272069591661E-15,1.28704712954833373E-22,8.22832516302427047E-15,4.11416257314796533E-15,3.00085569811259366E-10,6.25476639487072527E-12,1.56854151745699204E-19,1.25095323692711665E-11,6.25476613531528898E-12,5.19951660403360254E-10,1.40684161477761081E+04,1,1,1,1
N2,SVD_MIN,1,20,.2000000000000000E-05,2.78001073974940136E-12,1.08613852636842786E-19,5.56002129898023485E-12,2.78001066498868916E-12,2.57691352299266325E-21,3.05286439012182978E-16,7.99999998215998320E-01,2.00000001784001402E-01,1.71844946285889236E-19,2.74614996327396804E-22,4.96849426255169881E-15,2.55795622259502672E-14,1.30465868997476139E-21,5.11591226734434804E-14,2.55795617197224787E-14,1.72160628762887145E-13,1.82851435064752406E-15,8.93603881551717947E-23,3.65702857413680596E-15,1.82851431049308167E-15,2.00057002971897896E-10,2.77989245397256557E-12,1.08605979876991588E-19,5.55978472743532945E-12,2.77989237921335667E-12,3.46634786470908681E-10,1.40683970999860121E+04,1,1,1,1
N2,SVD_MIN,1,21,.1000000000000000E-05,6.95001734695916955E-13,5.43069263184213928E-20,1.39000342440631181E-12,6.95001746661533851E-13,2.36064702632493019E-21,1.22114907352726187E-15,7.99999984134309949E-01,2.00000015865688718E-01,2.30738649754361675E-18,2.94133715908606994E-22,2.35639507333146994E-15,6.39488194915900953E-15,6.52329344987380696E-22,1.27897633773232671E-14,6.39488211405488301E-15,8.60825180148241341E-14,4.57127970020891074E-16,4.46801940775858974E-23,9.14255904181920217E-16,4.57127981023096056E-16,1.00028479701486664E-10,6.94972163290882462E-13,5.43029899384957938E-20,1.38994428159914623E-12,6.94972175255484062E-13,1.73317566336878513E-10,1.40683780522465058E+04,1,1,1,1
N2,LEGACY,-1,1,.1000000000000000E-01,5.17871636265131788E-02,5.51049174271697088E-15,1.03560791069603864E-01,5.17736274430995388E-02,3.05209352372811130E-14,2.26517982973548323E-27,8.00041825888060609E-01,1.99958174111939446E-01,6.94892538797567377E-26,1.77116210644820799E-14,1.63273636345421502E-16,6.02467977169802841E-04,7.13825487059348194E-17,1.20477804530321852E-03,6.02310068137491524E-04,1.30649572723076802E-02,4.16052533039581502E-05,4.33680868994201774E-18,8.31996339596635339E-05,4.15943806559039689E-05,6.68581423631681940E-03,5.17836423768995996E-02,5.51002767419389198E-15,1.03553749495827574E-01,5.17701071189367729E-02,1.56064488898773990E-03,1.22042495664027694E+05,1,1,1,1
N2,LEGACY,-1,2,.7500000000000000E-02,9.91439053439584911E-03,5.35352741681435535E-15,1.98268402838293160E-02,9.91244974943974490E-03,5.85067703875147890E-15,5.83283964698644619E-26,8.00031323453175514E-01,1.99968676546824570E-01,6.96646125045364781E-26,4.36143727502636750E-15,1.00485095169469240E-16,1.15688324778320199E-04,1.97714968624846754E-16,2.31353827839103914E-04,1.15665503064519781E-04,9.79871800007301071E-03,7.99401564070575295E-06,3.99834005196945565E-18,1.59864677602357768E-05,7.99245211971314899E-06,5.01445495292915551E-03,9.91371232060633996E-03,5.34987370010185340E-15,1.98254839910573105E-02,9.91177167045720516E-03,1.17025569303770820E-03,4.17928796345085066E+04,1,1,1,1
N2,LEGACY,-1,3,.5000000000000000E-02,2.64312775038345578E-03,2.75524587135848544E-15,5.28591106399495855E-03,2.64278331361001697E-03,9.93924378290296422E-16,2.17361350324241255E-25,8.00020851476372363E-01,1.99979148523627581E-01,2.82857884169828665E-26,1.77778959341751003E-15,8.85338188822558919E-17,3.09333941623396864E-05,3.56912743529674097E-17,6.18627078359850683E-05,3.09293136748544232E-05,6.53247869727392044E-03,2.13879551432286968E-06,2.16840434497100887E-18,4.27731283574789090E-06,2.13851732148176988E-06,3.34303282397687383E-03,2.64294586693077224E-03,2.75501383709694599E-15,5.28554732136970150E-03,2.64260145443742786E-03,7.80018515410280805E-04,2.52197567773971714E+04,1,1,1,1
N2,LEGACY,-1,4,.3000000000000000E-02,7.19052260786666756E-04,2.52897216937465670E-15,1.43804836549966323E-03,7.18996104711021496E-04,7.34402148485755331E-16,2.47421756193023496E-24,8.00012496015495733E-01,1.99987503984504295E-01,2.08649650921444591E-25,2.62540511475593441E-16,7.59678185459523662E-17,8.43491025635296991E-06,1.04754320677609848E-16,1.68691515195090916E-05,8.43424126328231093E-06,3.91948723303120906E-03,5.83496663413877631E-07,1.80121192763914195E-18,1.16694789148361810E-06,5.83451228078212701E-07,2.00584986707292483E-03,7.19002549065737157E-04,2.52680104507785127E-15,1.43794894606028446E-03,7.18946396992571016E-04,4.67938190361454835E-04,1.91477214141507284E+04,1,1,1,1
N2,LEGACY,-1,5,.2000000000000000E-02,2.84588756053086951E-04,1.85927000430037103E-15,5.69162703691945978E-04,2.84573947637355889E-04,1.04886036534226326E-16,8.53702523107427818E-24,8.00008325705732881E-01,1.99991674294267036E-01,2.71679574387995077E-26,2.37116536283203775E-16,9.72866918689420568E-17,3.34223589244034079E-06,6.42754648456048677E-17,6.68429490003517498E-06,3.34205900759575152E-06,2.61299149357614464E-03,2.31261913542285606E-07,1.60447269478193665E-18,4.62511836417103660E-07,2.31249922875568075E-07,1.33724330274759815E-03,2.84569035646906033E-04,1.85815796938187007E-15,5.69123263940612793E-04,2.84554228292203514E-04,3.11934490721983595E-04,1.70906941144760349E+04,1,1,1,1
N2,LEGACY,-1,6,.1000000000000000E-02,6.40992488658141435E-05,9.29635002150185516E-16,1.28196831026918548E-04,6.40975821604138898E-05,7.64841765194472552E-16,4.20690398779134299E-23,8.00004160362243977E-01,1.99995839637755940E-01,2.84761227482279210E-23,5.27103597236367783E-16,4.49847787370264448E-17,7.53646592598123211E-07,3.21377324228024338E-17,1.50727322513226411E-06,7.53626632517339366E-07,1.30649574923231504E-03,5.21608288808981230E-08,8.02236347390968326E-19,1.04320307236235529E-07,5.21594783548882406E-08,6.68626680546638538E-04,6.40947969902625771E-05,9.29078984690935033E-16,1.28187927395845676E-04,6.40931304048927467E-05,1.55955095082425732E-04,1.54328991945561847E+04,1,1,1,1
N2,LEGACY,-1,7,.7500000000000000E-03,3.51822325828460519E-05,6.32243042343664176E-16,7.03637791618680315E-05,3.51815465784928753E-05,2.13003853190756666E-16,6.45894348227790480E-23,8.00003119806112162E-01,1.99996880193887810E-01,7.33108553155318620E-24,1.11412825413151876E-16,1.13043559731697297E-16,4.13772332205289043E-07,2.61885801694024621E-17,8.27536443790018708E-07,4.13764111566629312E-07,9.79871812382520843E-04,2.86395188390057539E-08,4.50302981909785487E-19,5.72784817179064699E-08,2.86389628786387479E-08,5.01470953398247456E-04,3.51797876876557659E-05,6.31700261269462818E-16,7.03588894209528147E-05,3.51791017327681140E-05,1.16964043269076094E-04,1.50675284829997636E+04,1,1,1,1
N2,LEGACY,-1,8,.5000000000000000E-03,1.52662746535653692E-05,4.64817501075092758E-16,3.05323508895275221E-05,1.52660762353938649E-05,4.07961071240440611E-18,1.85411031205271383E-22,8.00002079563270407E-01,1.99997920436729565E-01,1.42826263036045128E-26,1.03923760375604074E-16,7.84551128153663771E-17,1.79594955506113737E-07,1.60688662114012169E-17,3.59187531815281301E-07,1.79592576296705936E-07,6.53247875227200639E-04,1.24315696218317235E-08,4.01118173695484163E-19,2.48629784132027906E-08,1.24314087908951819E-08,3.34314597595906894E-04,1.52652131628132203E-05,4.64539492345467517E-16,3.05302279223481236E-05,1.52650147589667237E-05,7.79745101867528392E-05,1.47190627903304176E+04,1,1,1,1
N2,LEGACY,-1,9,.3000000000000000E-03,5.39358680312116383E-06,1.78845936716162664E-16,1.07871315504835651E-05,5.39354474726108342E-06,1.93340664983925923E-17,2.19905893928971106E-22,8.00001247588604691E-01,1.99998752411395225E-01,2.56995269970229176E-24,9.65905277409510543E-17,1.46991323251145250E-16,6.34653924370730362E-08,3.68129688780953917E-18,1.26930280338567694E-07,6.34648878978824724E-08,3.91948725282968702E-04,4.39330018306013740E-09,1.27854285482037846E-19,8.78656627281622978E-09,4.39326608968321115E-09,2.00589060318255477E-04,5.39321160772309144E-06,1.78807999782971527E-16,1.07863811627266474E-05,5.39316955490227366E-06,4.67839771710821986E-05,1.44516873985383827E+04,1,1,1,1
N2,LEGACY,-1,10,.2000000000000000E-03,2.37503741550237102E-06,2.03545591756134196E-16,4.75006248583045209E-06,2.37502507012440099E-06,7.39256021823792605E-17,1.46897767458534670E-21,8.00000831691185743E-01,1.99999168308814257E-01,1.93767767194445974E-22,7.37117188784343008E-17,1.52057661293580129E-16,2.79498069541236403E-08,4.54335486541153697E-18,5.58994657694299020E-08,2.79496588108888493E-08,2.61299150237528357E-04,1.93483425615332351E-09,1.88764860366808179E-19,3.86965850382987228E-09,1.93482424750142181E-09,1.33726140799544170E-04,2.37487216282136143E-06,2.03494791623150096E-16,4.74973198136100406E-06,2.37485981833600108E-06,3.11890751371746624E-05,1.43216105412573506E+04,1,1,1,1
N2,LEGACY,-1,11,.1000000000000000E-03,5.88330101040908486E-07,1.01772795878067098E-16,1.17665867319733370E-06,5.88328572058544730E-07,1.99995733343565796E-17,5.98484108426180058E-21,8.00000415843290624E-01,1.99999584156709403E-01,2.31116351694596922E-22,1.60757443015166911E-17,1.10987871399433693E-16,6.92434099569180432E-09,2.27167743270576849E-18,1.38486636408007225E-08,6.92432264351643671E-09,1.30649575143205348E-04,4.79351901715195075E-10,9.43824301834040897E-20,9.58702563857464595E-10,4.79350662058612711E-10,6.68631206936156784E-05,5.88289156380036782E-07,1.01747395811575048E-16,1.17657678398618230E-06,5.88287627508277211E-07,1.55944160812949440E-05,1.41938549492556231E+04,1,1,1,1
N2,LEGACY,-1,12,.7499999999999999E-04,3.30180704059946185E-07,4.47114841790406659E-17,6.60360764645980503E-07,3.30180060520819081E-07,1.55070056498094364E-17,3.66746354404794465E-21,8.00000311880081916E-01,1.99999688119917945E-01,4.41147195931851359E-22,5.13868897413080675E-18,1.01299537792433238E-16,3.88616571978273066E-09,9.20324221952384792E-19,7.77232371506086685E-09,3.88615799486450783E-09,9.79871813619867033E-05,2.69029613796253470E-10,3.19635713705094614E-20,5.38058705878222745E-10,2.69029092031286575E-10,5.01473499503257835E-05,3.30157723932951561E-07,4.47019999457428817E-17,6.60314804438550644E-07,3.30157080440384270E-07,1.16957892822383803E-05,1.41622714798586621E+04,1,1,1,1
N2,LEGACY,-1,13,.5000000000000000E-04,1.46412926803502440E-07,5.08863979390335491E-17,2.92825663399522359E-07,1.46412736540516497E-07,6.76620007475400962E-18,2.41587938470938112E-20,8.00000207980106404E-01,1.99999792019893541E-01,4.27131400224331462E-22,1.13994555979077204E-17,9.41273531419974222E-17,1.72330162046555360E-09,1.13583871635288424E-18,3.44660095800735314E-09,1.72329933627933291E-09,6.53247875777129529E-05,1.19300656183911365E-10,4.71912150917020448E-20,2.38601158159216647E-10,1.19300501922490472E-10,3.34315729202981093E-05,1.46402736087977857E-07,5.08736979057875240E-17,2.92805281982231285E-07,1.46402545838760990E-07,7.79717766903956730E-06,1.41308282865464098E+04,1,1,1,1
N2,LEGACY,-1,14,.3000000000000000E-04,5.26128309780866804E-08,2.17557473507928142E-17,1.05225620969423944E-07,5.26127899746043461E-08,3.10559873419231570E-18,3.41975563207828370E-20,8.00000124745933960E-01,1.99999875254066012E-01,6.96847493245854686E-22,1.99937259088174968E-18,1.26624418391330479E-16,6.19274704418358278E-10,8.18334221434000923E-19,1.23854891693554520E-09,6.19274211849379819E-10,3.91948725480942270E-05,4.28713429883367690E-11,2.14952864611033568E-20,8.57426527493426959E-11,4.28713097421011082E-11,2.00589467698198238E-05,5.26091688246177808E-08,2.17403406101702657E-17,1.05218296665450390E-07,5.26091278241064013E-08,4.67829931226194388E-06,1.41057741034458686E+04,1,1,1,1
N2,LEGACY,-1,15,.2000000000000000E-04,2.33622432062829090E-08,2.35882227346497188E-17,4.67244742891656870E-08,2.33622310613636346E-08,4.99704022329469145E-18,2.03887980781590902E-19,8.00000083323788025E-01,1.99999916676211920E-01,9.15012180516764707E-21,2.91360877245014783E-18,1.32521407774520242E-16,2.74986331894802298E-10,2.99729277372149530E-19,5.49972518228376691E-10,2.74986186090116217E-10,2.61299150325516419E-05,1.90368882965875535E-11,1.92408898933209965E-20,3.80737667626131947E-11,1.90368784497440836E-11,1.33726321857606719E-05,2.33606170240357115E-08,2.35863105196189562E-17,4.67212219255488115E-08,2.33606048799953430E-08,3.11886377845747403E-06,1.40932803059678936E+04,1,1,1,1
N2,LEGACY,-1,16,.1000000000000000E-04,5.83526090639248760E-09,1.17941113673248594E-17,1.16705203095032051E-08,5.83525939029839542E-09,2.39109200456185626E-18,8.17033795619273075E-19,8.00000041921870908E-01,1.99999958078129009E-01,3.35816589571354663E-20,1.37046039920261738E-18,6.00203782167824926E-17,6.86849747677921766E-11,1.49864638686074765E-19,1.37369931486863392E-10,6.86849565934651833E-11,1.30649575165202306E-05,4.75496914061312755E-12,9.62044494666049827E-21,9.50993706395152920E-12,4.75496791236476919E-12,6.68631659582088758E-06,5.83485472057206436E-09,1.17931552598094781E-17,1.16697079379711610E-08,5.83485320458737096E-09,1.55943067437130700E-06,1.40808086259085503E+04,1,1,1,1
N2,LEGACY,-1,17,.7500000000000000E-05,3.28158978748546496E-09,5.43893683769820356E-18,6.56317894265037261E-09,3.28158915036182966E-09,8.04549679576216480E-19,5.49401124724320144E-19,8.00000031298330860E-01,1.99999968701669084E-01,1.20217376407761659E-20,2.94415569230405637E-19,9.38401758077057499E-17,3.86266442367037307E-11,2.04583555358500231E-19,7.72532809308255660E-11,3.86266365425401156E-11,9.79871813743600082E-06,2.67407273450787699E-12,5.37382161527583920E-21,5.34814495758240591E-12,2.67407221807214932E-12,5.01473754116703675E-06,3.28136135849420309E-09,5.43508515254256641E-18,6.56272208471303527E-09,3.28136072141720796E-09,1.16957277799284652E-06,1.40776941548548402E+04,1,1,1,1
N2,LEGACY,-1,18,.5000000000000000E-05,1.45815362158126200E-09,5.89705568366242971E-18,2.91630705809444550E-09,1.45815343051565793E-09,2.22078474171177588E-19,3.27110103313989387E-18,8.00000021623306412E-01,1.99999978376693643E-01,4.63912880285398681E-21,3.19177724897119496E-19,8.88075620426841100E-17,1.71635529111704679E-11,7.49323193430373825E-20,3.43271035824236797E-11,1.71635506386624960E-11,6.53247875832121771E-06,1.18821137586460814E-12,4.81022247333024913E-21,2.37642260213331250E-12,1.18821122122897885E-12,3.34315842364561071E-06,1.45805212003403443E-09,5.89657762990473904E-18,2.91610405501359581E-09,1.45805192898200646E-09,7.79715033471511086E-07,1.40745810615554492E+04,1,1,1,1
N2,LEGACY,-1,19,.3000000000000000E-05,5.24840090589510123E-10,1.61916617984361887E-18,1.04968014324052373E-09,5.24840050857057895E-10,3.50140796376854042E-19,1.90352628560167535E-18,8.00000012659523585E-01,1.99999987340476415E-01,8.90146442992677300E-20,5.24907647206510489E-19,1.01628936535429073E-16,6.17777224802179830E-12,1.95953806913833188E-20,1.23555440576382516E-11,6.17777179233423259E-12,3.91948725500739582E-06,4.27679690822923383E-13,1.25277862371761243E-21,8.55359351097966073E-13,4.27679658637473726E-13,2.00589508436380964E-06,5.24803556495322107E-10,1.61904711776731735E-18,1.04960707505469252E-09,5.24803516765494420E-10,4.67828947191536562E-07,1.40720915782828961E+04,1,1,1,1
N2,LEGACY,-1,20,.2000000000000000E-05,2.33241110472132820E-10,1.57639912889764347E-18,4.66482210420520888E-10,2.33241097859116525E-10,6.16614972263114348E-19,9.13591798662557800E-18,8.00000010085555213E-01,1.99999989914444759E-01,1.39780938298864015E-18,1.03800239895519703E-19,1.09091415306027833E-16,2.74543067389470892E-12,1.70288475774090834E-20,5.49086122160894540E-12,2.74543051486349961E-12,2.61299150334315168E-06,1.90062888968875566E-13,1.29674907256175835E-21,3.80125769427426588E-13,1.90062878682809701E-13,1.33726339963468792E-06,2.33224874532685140E-10,1.57630661686782156E-18,4.66449738542385293E-10,2.33224861920671233E-10,3.11885940497237786E-07,1.40708471669428145E+04,1,1,1,1
N2,LEGACY,-1,21,.1000000000000000E-05,5.83049904369455117E-11,7.88199564448821735E-19,1.16609980200351739E-10,5.83049887527905076E-11,1.55594199166280637E-20,3.65502985635091457E-17,8.00000007394964352E-01,1.99999992605035731E-01,1.42431271442409362E-20,2.31554320918910296E-19,8.23084973085510138E-17,6.86296208356260076E-13,8.51442378870454171E-21,1.37259241246747913E-12,6.86296192984193561E-13,1.30649575167401995E-06,4.75114795328747618E-14,6.48374536280879177E-22,9.50229584126783130E-14,4.75114781351233942E-14,6.68631704846751586E-07,5.83009318109583562E-11,7.88153308433910778E-19,1.16601862948381047E-10,5.83009301268681952E-11,1.55942958100060097E-07,1.40696029757204615E+04,1,1,1,1
N2,LEGACY,1,1,.1000000000000000E-01,3.02847254496157320E-03,5.51049174271697088E-15,6.05772741273504205E-03,3.02925486780363743E-03,2.13775031976085841E-15,6.61955522086509468E-25,7.99958673189778091E-01,2.00041326810221826E-01,9.96235601585289838E-26,1.48004694295240484E-15,1.27500019424846762E-16,3.60362797287082468E-05,7.13825487059348194E-17,7.20821465395008896E-05,3.60458668786086485E-05,1.30649577611282042E-02,2.50124829995781157E-06,4.33680868994201774E-18,5.00313274477391261E-06,2.50188444798920419E-06,6.68682011788724034E-03,3.02825710366314265E-03,5.51002767419389198E-15,6.05729647118370598E-03,3.02903936754991875E-03,1.55821517773422681E-03,7.46596500965568339E+03,1,1,1,1
