state_id,direction_id,h,norm_fd,norm_ksp_d,absolute_error_l2,relative_error_l2,absolute_error_inf,cosine_similarity,observed_slope,residual_scale,scaled_norm_fd,scaled_norm_kd,scaled_absolute_error_l2,scaled_absolute_error_inf,branch_crossed,finite,classification,diagnostic_explanation
LIMITER_INACT,D2,1.00000000000000002E-03,2.08917604893737119E+00,2.08917604893736097E+00,1.61338441152083491E-13,7.72258715267896829E-14,1.13686837721616004E-13,1.00000000000000000E+00,-0.720141404297727,2.08917604893736097E+00,1.00000000000000488E+00,1.00000000000000000E+00,7.72258715267900489E-14,5.44170692457639991E-14,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D2,3.00000000000000006E-03,2.08917604893729303E+00,2.08917604893736097E+00,7.31380010028338706E-14,3.50080602542015626E-14,5.17363929475322885E-14,9.99999999999999778E-01,-3.53139525535083,2.08917604893736097E+00,9.99999999999967470E-01,1.00000000000000000E+00,3.50080602542015563E-14,2.47640178403574447E-14,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D2,1.00000000000000002E-02,2.08917604893736009E+00,2.08917604893736097E+00,1.04148151432413399E-15,4.98513045300262482E-16,8.88178419700125232E-16,1.00000000000000000E+00,,2.08917604893736097E+00,9.99999999999999556E-01,1.00000000000000000E+00,4.98513045300262482E-16,4.25133353482531341E-16,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D3,9.99999999999999955E-08,1.07909505049253096E+00,1.07909505008872109E+00,3.77749649702562639E-09,3.50061516388335180E-09,2.70833233617651103E-09,1.00000000000000000E+00,-1.0633990709172514,2.08917604893736097E+00,5.16517050366053221E-01,5.16517050172766612E-01,1.80812741891570759E-09,1.29636386438284014E-09,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D3,2.99999999999999986E-07,1.07909504910651610E+00,1.07909505008872109E+00,1.17444794176920092E-09,1.08836375597556609E-09,9.68347513286005324E-10,1.00000000000000000E+00,-1.22215428484213,2.08917604893736097E+00,5.16517049702626685E-01,5.16517050172766612E-01,5.62158436751451558E-10,4.63506899659579122E-10,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D3,9.99999999999999955E-07,1.07909505008089490E+00,1.07909505008872109E+00,2.69646800879142504E-10,2.49882344337482274E-10,2.25412577492534209E-10,1.00000000000000000E+00,-1.3864867226789659,2.08917604893736097E+00,5.16517050169020497E-01,5.16517050172766612E-01,1.29068491387451878E-10,1.07895444047038599E-10,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D3,3.00000000000000008E-06,1.07909505007974005E+00,1.07909505008872109E+00,5.87858750687288230E-11,5.44770129970437632E-11,4.26405993847467422E-11,1.00000000000000000E+00,0.0017962602809813721,2.08917604893736097E+00,5.16517050168467717E-01,5.16517050172766612E-01,2.81383060554564957E-11,2.04102470954687928E-11,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D3,1.00000000000000008E-05,1.07909505010930196E+00,1.07909505008872109E+00,5.89131458273787671E-11,5.45949551167076620E-11,4.03470451493248625E-11,1.00000000000000000E+00,-1.6358989740462582,2.08917604893736097E+00,5.16517050182617732E-01,5.16517050172766612E-01,2.81992251717342647E-11,1.93124199226039350E-11,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D3,3.00000000000000008E-05,1.07909505008794904E+00,1.07909505008872109E+00,9.76540012340821899E-12,9.04961997796703057E-12,7.43509420697563428E-12,9.99999999999999778E-01,-1.0878773909382187,2.08917604893736097E+00,5.16517050172397019E-01,5.16517050172766612E-01,4.67428301620406498E-12,3.55886437179739956E-12,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D3,1.00000000000000005E-04,1.07909505008772011E+00,1.07909505008872109E+00,2.63549427650352290E-12,2.44231893778665709E-12,1.90558679946661909E-12,9.99999999999999778E-01,-1.6406455570303426,2.08917604893736097E+00,5.16517050172287440E-01,5.16517050172766612E-01,1.26149937332664782E-12,9.12123609896771150E-13,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D3,2.99999999999999974E-04,1.07909505008884210E+00,1.07909505008872109E+00,4.34585478724891115E-13,4.02731417115768892E-13,3.04756220259605521E-13,1.00000000000000000E+00,0.14537469567422948,2.08917604893736097E+00,5.16517050172824455E-01,5.16517050172766612E-01,2.08017643580558367E-13,1.45873881913693577E-13,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D3,1.00000000000000002E-03,1.07909505008878503E+00,1.07909505008872109E+00,5.17712378571868051E-13,4.79765316808071745E-13,4.06785716222657407E-13,9.99999999999999778E-01,-1.7937918147652554,2.08917604893736097E+00,5.16517050172797143E-01,5.16517050172766612E-01,2.47806966212922757E-13,1.94711075894999376E-13,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D3,3.00000000000000006E-03,1.07909505008865003E+00,1.07909505008872109E+00,7.21493375284850194E-14,6.68609660683301927E-14,5.19584375524573324E-14,9.99999999999999778E-01,-0.6698208201098815,2.08917604893736097E+00,5.16517050172732528E-01,5.16517050172766612E-01,3.45348289653153327E-14,2.48703011787280865E-14,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D3,1.00000000000000002E-02,1.07909505008873596E+00,1.07909505008872109E+00,3.22104860134850313E-14,2.98495355074015903E-14,2.37587727269783500E-14,9.99999999999999667E-01,,2.08917604893736097E+00,5.16517050172773717E-01,5.16517050172766612E-01,1.54177940293105420E-14,1.13723172056577127E-14,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D1,9.99999999999999955E-08,6.67417808631145873E-10,5.14789238764451703E-16,6.67418232099412034E-10,1.00000063448751408E+00,4.85722850829262143E-10,-8.22605000289052368E-01,-3.66017199016191e-07,3.26433757646462919E+00,2.04457349461380898E-10,1.57700981196308475E-16,2.04457479187016266E-10,1.48796758745556545E-10,0,1,INCONCLUSIVE,NONE
LIMITER_OFF,D1,2.99999999999999986E-07,1.32345241256048609E-09,5.14789238764451703E-16,1.32345272009952196E-09,1.00000023237634705E+00,7.17019258781685260E-10,-5.97407539226679551E-01,-8.363675128444776e-07,3.26433757646462919E+00,4.05427558136871006E-10,1.57700981196308475E-16,4.05427652348645595E-10,2.19652300653977570E-10,0,1,INCONCLUSIVE,NONE
LIMITER_OFF,D1,9.99999999999999955E-07,3.97035723768145714E-10,5.14789238764451703E-16,3.97035416229387882E-10,9.99999225412880222E-01,2.15105877554577799E-10,5.97407539226679662E-01,-8.417363029087026e-06,3.26433757646462919E+00,1.21628267441061271E-10,1.57700981196308475E-16,1.21628173229371881E-10,6.58957208057947216E-11,0,1,INCONCLUSIVE,NONE
LIMITER_OFF,D1,3.00000000000000008E-06,4.27272874533016271E-11,5.14789238764451703E-16,4.27268592423212423E-11,9.99989978044338423E-01,3.00682626945084979E-11,8.31819905216899969E-01,2.63489981667915e-05,3.26433757646462919E+00,1.30891142390905841E-11,1.57700981196308475E-16,1.30889830605680348E-11,9.21113763211747367E-12,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_OFF,D1,1.00000000000000008E-05,1.97606248945854989E-11,5.14789238764451703E-16,1.97610537338733714E-11,1.00002170170681093E+00,1.38781208747218395E-11,-8.33034576867604848E-01,7.146790874532275e-05,3.26433757646462919E+00,6.05348694236054452E-12,1.57700981196308475E-16,6.05361831335935467E-12,4.25143556683014366E-12,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_OFF,D1,3.00000000000000008E-05,4.27272874533016336E-12,5.14789238764451703E-16,4.27315696681890769E-12,1.00010022201601600E+00,3.00713158078262219E-12,-8.31819905216899746E-01,-0.0002634994611329404,3.26433757646462919E+00,1.30891142390905857E-12,1.57700981196308475E-16,1.30904260565074858E-12,9.21207292549513668E-13,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_OFF,D1,1.00000000000000005E-04,1.97606248945854981E-12,5.14789238764451703E-16,1.97563367274958591E-12,9.99782994358097921E-01,1.38744571387405793E-12,8.33034576867604959E-01,0.0001975484830016106,3.26433757646462919E+00,6.05348694236054432E-13,1.57700981196308475E-16,6.05217330154087061E-13,4.25031321477695078E-13,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_OFF,D1,2.99999999999999974E-04,0.00000000000000000E+00,5.14789238764451703E-16,5.14789238764451703E-16,1.00000000000000000E+00,3.33066907387547011E-16,0.00000000000000000E+00,0.0027721221493666177,3.26433757646462919E+00,0.00000000000000000E+00,1.57700981196308475E-16,1.57700981196308475E-16,1.02032004835807452E-16,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_OFF,D1,1.00000000000000002E-03,1.28181862359904897E-13,5.14789238764451703E-16,1.28610391698509504E-13,1.00334313553193200E+00,9.04831765069502580E-14,-8.31819905216899858E-01,-0.020449189289139427,3.26433757646462919E+00,3.92673427172717576E-14,1.57700981196308475E-16,3.93986187659544206E-14,2.77186946470610205E-14,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_OFF,D1,3.00000000000000006E-03,2.22472602877048590E-14,5.14789238764451703E-16,2.18257550532999685E-14,9.81053611592891728E-01,1.59131966862939115E-14,8.22605000289052479E-01,0.01588754405374729,3.26433757646462919E+00,6.81524498204602886E-15,1.57700981196308475E-16,6.68612070352658980E-15,4.87486245326635515E-15,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_OFF,D1,1.00000000000000002E-02,0.00000000000000000E+00,5.14789238764451703E-16,5.14789238764451703E-16,1.00000000000000000E+00,3.33066907387547011E-16,0.00000000000000000E+00,,3.26433757646462919E+00,0.00000000000000000E+00,1.57700981196308475E-16,1.57700981196308475E-16,1.02032004835807452E-16,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_OFF,D2,9.99999999999999955E-08,3.26433758009256980E+00,3.26433757646462919E+00,3.85209422455995086E-09,1.18005387924698398E-09,2.65314348268930189E-09,1.00000000000000000E+00,-1.2075470526429086,3.26433757646462919E+00,1.00000000111138654E+00,1.00000000000000000E+00,1.18005388055848029E-09,8.12766272035728614E-10,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D2,2.99999999999999986E-07,3.26433757568926408E+00,3.26433757646462919E+00,1.02223450514716702E-09,3.13152203533519305E-10,8.50997938783848440E-10,1.00000000000000000E+00,-1.2335286389122644,3.26433757646462919E+00,9.99999999762474001E-01,1.00000000000000000E+00,3.13152203533519408E-10,2.60695445507662057E-10,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D2,9.99999999999999955E-07,3.26433757635814503E+00,3.26433757646462919E+00,2.31507267686112394E-10,7.09201368618380974E-11,1.96139993136057507E-10,9.99999999999999778E-01,-0.5337515456247311,3.26433757646462919E+00,9.99999999967379538E-01,1.00000000000000000E+00,7.09201368618380974E-11,6.00856953490952139E-11,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D2,3.00000000000000008E-06,3.26433757656298607E+00,3.26433757646462919E+00,1.28795420747709290E-10,3.94553007239275080E-11,1.04255493127425299E-10,1.00000000000000000E+00,-1.9753117440031545,3.26433757646462919E+00,1.00000000003013079E+00,1.00000000000000000E+00,3.94553007251163087E-11,3.19377180470216468E-11,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D2,1.00000000000000008E-05,3.26433757646561018E+00,3.26433757646462919E+00,1.19413078836762693E-11,3.65811059792579937E-12,8.03601629684180807E-12,1.00000000000000000E+00,0.32822973392402643,3.26433757646462919E+00,1.00000000000030043E+00,1.00000000000000000E+00,3.65811059792689878E-12,2.46176019134180472E-12,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D2,3.00000000000000008E-05,3.26433757644965095E+00,3.26433757646462919E+00,1.71260527918813702E-11,5.24640984295177330E-12,1.30109256701871297E-11,9.99999999999999778E-01,-1.1694959117147534,3.26433757646462919E+00,9.99999999995411559E-01,1.00000000000000000E+00,5.24640984295177411E-12,3.98577823690598032E-12,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D2,1.00000000000000005E-04,3.26433757646864597E+00,3.26433757646462919E+00,4.18940863475449671E-12,1.28338706908082395E-12,2.83284506963354902E-12,1.00000000000000000E+00,-1.8528441192023908,3.26433757646462919E+00,1.00000000000123057E+00,1.00000000000000000E+00,1.28338706908240359E-12,8.67816211796820715E-13,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D2,2.99999999999999974E-04,3.26433757646517586E+00,3.26433757646462919E+00,5.47168909533965248E-13,1.67620197579710206E-13,2.85771406538515294E-13,1.00000000000000000E+00,-0.6216975165740191,3.26433757646462919E+00,1.00000000000016742E+00,1.00000000000000000E+00,1.67620197579738302E-13,8.75434601491227760E-14,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D2,1.00000000000000002E-03,3.26433757646464207E+00,3.26433757646462919E+00,2.58850492204226309E-13,7.92964839391910444E-14,1.82298620643450704E-13,9.99999999999999778E-01,-0.7385361333147873,3.26433757646462919E+00,1.00000000000000400E+00,1.00000000000000000E+00,7.92964839391913599E-14,5.58455173134652680E-14,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D2,3.00000000000000006E-03,3.26433757646452305E+00,3.26433757646462919E+00,1.14994669275723304E-13,3.52275665681200116E-14,8.14903700074864901E-14,9.99999999999999667E-01,-4.125747750109222,3.26433757646462919E+00,9.99999999999967470E-01,1.00000000000000000E+00,3.52275665681200179E-14,2.49638305164942200E-14,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D2,1.00000000000000002E-02,3.26433757646462919E+00,3.26433757646462919E+00,8.00593208497344194E-16,2.45254416782595580E-16,4.44089209850062616E-16,9.99999999999999778E-01,,3.26433757646462919E+00,1.00000000000000000E+00,1.00000000000000000E+00,2.45254416782595580E-16,1.36042673114409912E-16,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D3,9.99999999999999955E-08,1.68608601639917799E+00,1.68608601576362704E+00,5.97362299703666518E-09,3.54289338677631209E-09,4.21442203357713734E-09,1.00000000000000000E+00,-1.080482604881851,3.26433757646462919E+00,5.16517050367461428E-01,5.16517050172766279E-01,1.82996484190408685E-09,1.29104969533864111E-09,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D3,2.99999999999999986E-07,1.68608601424359406E+00,1.68608601576362704E+00,1.82270587724983793E-09,1.08102781246562699E-09,1.51015289162614904E-09,1.00000000000000000E+00,-1.1993135948499831,3.26433757646462919E+00,5.16517049707117981E-01,5.16517050172766279E-01,5.58369296849463838E-10,4.62621544571284135E-10,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D3,9.99999999999999955E-07,1.68608601574394901E+00,1.68608601576362704E+00,4.30151068741336977E-10,2.55118104722861387E-10,3.64783758755038382E-10,9.99999999999999889E-01,-1.3657723375908695,3.26433757646462919E+00,5.16517050166738101E-01,5.16517050172766279E-01,1.31772850897119178E-10,1.11748172549638569E-10,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D3,3.00000000000000008E-06,1.68608601574677697E+00,1.68608601576362704E+00,9.59360857248114951E-11,5.68986901189392325E-11,6.87242762698048182E-11,9.99999999999999889E-01,-0.03423597740474999,3.26433757646462919E+00,5.16517050167604408E-01,5.16517050172766279E-01,2.93891435789288128E-11,2.10530543058096254E-11,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D3,1.00000000000000008E-05,1.68608601579612505E+00,1.68608601576362704E+00,9.20620687907381704E-11,5.46010511493797617E-11,6.26520779700712183E-11,1.00000000000000000E+00,-1.630805912706718,3.26433757646462919E+00,5.16517050182721760E-01,5.16517050172766279E-01,2.82023738765535467E-11,1.91928918203138813E-11,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D3,3.00000000000000008E-05,1.68608601576239692E+00,1.68608601576362704E+00,1.53457658284209395E-11,9.10141338279877556E-12,1.16823772877694393E-11,1.00000000000000000E+00,-1.1113416148538073,3.26433757646462919E+00,5.16517050172389358E-01,5.16517050172766279E-01,4.70103519288616069E-12,3.57878957495008451E-12,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D3,1.00000000000000005E-04,1.68608601576204609E+00,1.68608601576362704E+00,4.02616581973200537E-12,2.38787688296469102E-12,2.85171886105217709E-12,9.99999999999999889E-01,-1.6599933817012305,3.26433757646462919E+00,5.16517050172281889E-01,5.16517050172766279E-01,1.23337912376466214E-12,8.73598025404183252E-13,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D3,2.99999999999999974E-04,1.68608601576384109E+00,1.68608601576362704E+00,6.49940398664432571E-13,3.85472859977426903E-13,4.67625937972115935E-13,9.99999999999999889E-01,0.16914805387091222,3.26433757646462919E+00,5.16517050172831782E-01,5.16517050172766279E-01,1.99103304557225535E-13,1.43252934789473627E-13,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D3,1.00000000000000002E-03,1.68608601576372696E+00,1.68608601576362704E+00,7.96741528832361168E-13,4.72539076525980507E-13,6.18394224716212193E-13,1.00000000000000000E+00,-1.789770562567227,3.26433757646462919E+00,5.16517050172796810E-01,5.16517050172766279E-01,2.44074489898576899E-13,1.89439422311815803E-13,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D3,3.00000000000000006E-03,1.68608601576351691E+00,1.68608601576362704E+00,1.11526963542168604E-13,6.61454768614863255E-14,8.01581023779363022E-14,1.00000000000000000E+00,-0.654635139708352,3.26433757646462919E+00,5.16517050172732528E-01,5.16517050172766279E-01,3.41652665907658669E-14,2.45557024971509900E-14,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_OFF,D3,1.00000000000000002E-02,1.68608601576365102E+00,1.68608601576362704E+00,5.07090036791562679E-14,3.00749802827760814E-14,3.77475828372553224E-14,9.99999999999999889E-01,,3.26433757646462919E+00,5.16517050172773606E-01,5.16517050172766279E-01,1.55342400996638235E-14,1.15636272147248432E-14,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D1,9.99999999999999955E-08,2.35947901993095821E-10,1.11022302462515703E-16,2.35947901993121878E-10,1.00000000000011102E+00,1.73472347597680709E-10,0.00000000000000000E+00,-1.1334646070861165e-07,1.17516152752726399E+00,2.00779123946960367E-10,9.44740785516737889E-17,2.00779123946982546E-10,1.47615747736990225E-10,0,1,INCONCLUSIVE,NONE
RATIO_NEG,D1,2.99999999999999986E-07,4.97455461406853790E-10,1.11022302462515703E-16,4.97455399461861252E-10,9.99999875476304201E-01,2.77555645133986724E-10,5.57950967854154656E-01,4.481852493753084e-07,1.17516152752726399E+00,4.23308157861143665E-10,9.44740785516737889E-17,4.23308105149247417E-10,2.36185101905105857E-10,0,1,INCONCLUSIVE,NONE
RATIO_NEG,D1,9.99999999999999955E-07,1.49236638422056090E-10,1.11022302462515703E-16,1.49236700367085696E-10,1.00000041507923410E+00,8.32668378691892030E-11,-5.57950967854154656E-01,5.478056783295673e-07,1.17516152752726399E+00,1.26992447358343058E-10,9.44740785516737889E-17,1.26992500070270868E-10,7.08556533878338595E-11,0,1,INCONCLUSIVE,NONE
RATIO_NEG,D1,3.00000000000000008E-06,1.58911149096798486E-11,1.11022302462515703E-16,1.58911310694454214E-11,1.00000101690571497E+00,1.09865820145197793E-11,-1.45550809227792594E-01,-3.3519540192445384e-06,1.17516152752726399E+00,1.35224941741561320E-11,9.44740785516737889E-17,1.35225079252577426E-11,9.34899735667604864E-12,0,1,NULLSPACE_CONSISTENT,NONE
RATIO_NEG,D1,1.00000000000000008E-05,7.14402852221782139E-12,1.11022302462515703E-16,7.14400695616938789E-12,9.99996981248273742E-01,4.85722573273505986E-12,1.94257172471452799E-01,-6.506139521280503e-06,1.17516152752726399E+00,6.07918856674116063E-12,9.44740785516737889E-17,6.07917021518018106E-12,4.13324093663572632E-12,0,1,NULLSPACE_CONSISTENT,NONE
RATIO_NEG,D1,3.00000000000000008E-05,1.58911149096798494E-12,1.11022302462515703E-16,1.58909533537814996E-12,9.99989833570566033E-01,1.09865820145197810E-12,1.45550809227792594E-01,3.3527604307715304e-05,1.17516152752726399E+00,1.35224941741561337E-12,9.44740785516737889E-17,1.35223566986733463E-12,9.34899735667605147E-13,0,1,NULLSPACE_CONSISTENT,NONE
RATIO_NEG,D1,1.00000000000000005E-04,7.14402852221782179E-13,1.11022302462515703E-16,7.14424427401302823E-13,1.00003020029868805E+00,4.85722573273505986E-13,-1.94257172471452799E-01,-2.7489081434568518e-05,1.17516152752726399E+00,6.07918856674116104E-13,9.44740785516737889E-17,6.07937216005165768E-13,4.13324093663572642E-13,0,1,NULLSPACE_CONSISTENT,NONE
RATIO_NEG,D1,2.99999999999999974E-04,0.00000000000000000E+00,1.11022302462515703E-16,1.11022302462515703E-16,1.00000000000000000E+00,1.11022302462515703E-16,0.00000000000000000E+00,-0.0002793767741623495,1.17516152752726399E+00,0.00000000000000000E+00,9.44740785516737889E-17,9.44740785516737889E-17,9.44740785516737889E-17,0,1,NULLSPACE_CONSISTENT,NONE
RATIO_NEG,D1,1.00000000000000002E-03,4.76733447290395485E-14,1.11022302462515703E-16,4.76573119222011682E-14,9.99663694525116497E-01,3.29597460435593285E-14,1.45550809227792594E-01,0.0003968502354088172,1.17516152752726399E+00,4.05674825224683992E-14,9.44740785516737889E-17,4.05538394559938563E-14,2.80469920700281385E-14,0,1,NULLSPACE_CONSISTENT,NONE
RATIO_NEG,D1,3.00000000000000006E-03,7.86493006643652574E-15,1.11022302462515703E-16,7.86571362951775267E-15,1.00009962746961589E+00,5.78241158658935724E-15,0.00000000000000000E+00,-8.27448151413306e-05,1.17516152752726399E+00,6.69263746489867741E-15,9.44740785516737889E-17,6.69330423543436352E-15,4.92052492456634150E-15,0,1,NULLSPACE_CONSISTENT,NONE
RATIO_NEG,D1,1.00000000000000002E-02,0.00000000000000000E+00,1.11022302462515703E-16,1.11022302462515703E-16,1.00000000000000000E+00,1.11022302462515703E-16,0.00000000000000000E+00,,1.17516152752726399E+00,0.00000000000000000E+00,9.44740785516737889E-17,9.44740785516737889E-17,9.44740785516737889E-17,0,1,NULLSPACE_CONSISTENT,NONE
RATIO_NEG,D2,9.99999999999999955E-08,1.17516152885188707E+00,1.17516152752726399E+00,1.39456462571586301E-09,1.18670037392930110E-09,9.39866962035296183E-10,1.00000000000000000E+00,-1.1807109031140963,1.17516152752726399E+00,1.00000000112718390E+00,1.00000000000000000E+00,1.18670037526693011E-09,7.99776830690614175E-10,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D2,2.99999999999999986E-07,1.17516152723425704E+00,1.17516152752726399E+00,3.81150397232918098E-10,3.24338729872243316E-10,3.14916204224857717E-10,9.99999999999999889E-01,-1.2346476976827452,1.17516152752726399E+00,9.99999999750666668E-01,1.00000000000000000E+00,3.24338729872243316E-10,2.67976951974843822E-10,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D2,9.99999999999999955E-07,1.17516152748666003E+00,1.17516152752726399E+00,8.62035870312904393E-11,7.33546708363378429E-11,7.32114369128566977E-11,1.00000000000000000E+00,-0.5324739357138895,1.17516152752726399E+00,9.99999999965448194E-01,1.00000000000000000E+00,7.33546708363378558E-11,6.22990416193302254E-11,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D2,3.00000000000000008E-06,1.17516152756443293E+00,1.17516152752726399E+00,4.80253684445122395E-11,4.08670359929555021E-11,3.86781717764961286E-11,1.00000000000000000E+00,-2.012870848329599,1.17516152752726399E+00,1.00000000003162870E+00,1.00000000000000000E+00,4.08670359942480688E-11,3.29130684339892067E-11,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D2,1.00000000000000008E-05,1.17516152752772896E+00,1.17516152752726399E+00,4.25582069201472828E-12,3.62147721170552699E-12,3.28981286656926386E-12,1.00000000000000000E+00,0.3407283052321324,1.17516152752726399E+00,1.00000000000039568E+00,1.00000000000000000E+00,3.62147721170696042E-12,2.79945589564319642E-12,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D2,3.00000000000000008E-05,1.17516152752190295E+00,1.17516152752726399E+00,6.18802469654323040E-12,5.26568012276905098E-12,4.74764672020455691E-12,1.00000000000000000E+00,-1.1987686841143028,1.17516152752726399E+00,9.99999999995437983E-01,1.00000000000000000E+00,5.26568012276905260E-12,4.03999502110522423E-12,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D2,1.00000000000000005E-04,1.17516152752865310E+00,1.17516152752726399E+00,1.46130669115074191E-12,1.24349432560462405E-12,9.99866855977415980E-13,1.00000000000000000E+00,-1.7947223382303328,1.17516152752726399E+00,1.00000000000118217E+00,1.00000000000000000E+00,1.24349432560609363E-12,8.50833551436373840E-13,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D2,2.99999999999999974E-04,1.17516152752746805E+00,1.17516152752726399E+00,2.03442272789670198E-13,1.73118561171511007E-13,1.09467990228040397E-13,9.99999999999999889E-01,-0.6735590686312926,1.17516152752726399E+00,1.00000000000017364E+00,1.00000000000000000E+00,1.73118561171540996E-13,9.31514414519502884E-14,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D2,1.00000000000000002E-03,1.17516152752726910E+00,1.17516152752726399E+00,9.04172883664849260E-14,7.69403067140375430E-14,6.31716901011714072E-14,9.99999999999999889E-01,-0.7023621013506754,1.17516152752726399E+00,1.00000000000000444E+00,1.00000000000000000E+00,7.69403067140378460E-14,5.37557506959023671E-14,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D2,3.00000000000000006E-03,1.17516152752722491E+00,1.17516152752726399E+00,4.17964687571040482E-14,3.55665734267618398E-14,2.93098878501041327E-14,1.00000000000000000E+00,-3.969810171428496,1.17516152752726399E+00,9.99999999999966693E-01,1.00000000000000000E+00,3.55665734267618461E-14,2.49411567376418697E-14,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D2,1.00000000000000002E-02,1.17516152752726399E+00,1.17516152752726399E+00,3.51083346857670122E-16,2.98753268068950423E-16,3.33066907387547011E-16,1.00000000000000000E+00,,1.17516152752726399E+00,1.00000000000000000E+00,1.00000000000000000E+00,2.98753268068950571E-16,2.83422235655021305E-16,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D3,9.99999999999999955E-08,6.06990965878704269E-01,6.06990965674904626E-01,2.12968885763543784E-09,3.50860058444595699E-09,1.54078419467573703E-09,1.00000000000000000E+00,-1.090044105409031,1.17516152752726399E+00,5.16517050346189110E-01,5.16517050172766390E-01,1.81225202472094095E-09,1.31112545687043044E-09,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D3,2.99999999999999986E-07,6.06990965141976035E-01,6.06990965674904626E-01,6.43032535234112506E-10,1.05937743985881897E-09,5.38912581227179999E-10,1.00000000000000000E+00,-1.176101763907933,1.17516152752726399E+00,5.16517049719272481E-01,5.16517050172766390E-01,5.47186510255454273E-10,4.58585963379129696E-10,0,1,CONSISTENT_NUMERICALLY,NONE
RATIO_NEG,D3,9.99999999999999955E-07,6.06990965669542359E-01,6.06990965674904626E-01,1.56053794323190296E-10,2.57094097190847493E-10,1.30697619393771395E-10,1.00000000000000000E+00,-1.4146718376851701,1.17516152752726399E+00,5.16517050168203373E-01,5.16517050172766390E-01,1.32793484697847055E-10,1.11216727515562052E-10,0,1,CONSISTENT_NUMERICALLY,NONE
